ID,Usuário,Tweet,Seguidores,Polaridade,Subjetividade,Sentimento 
1117038023403823104,Tutuvinte,"55 - Gente boa dms (tmj lek), gosto de interagir, fico feliz quando converso 👉👈",72,0.75,0.8,Positivo
1196039120847552517,colorexplicit,@lanannyoul feliz aniversario https://t.co/I36K8uU6cn,482,0.8,1.0,Positivo
1177353924543750145,DaniSant96,"@softzseokjin Nossa seria um sonho de princesa, ia ficar feliz demais",209,0.45,1.0,Positivo
1151656486973648896,karasunoart,Uma vida pacífica Ver a vovó feliz Que minha mãe consiga fazer o curso de enfermagem dela Que dê tudo certo pra min… https://t.co/TdeuBoHFrg,6812,0.525,0.75,Positivo
543724901,_samirasantosp,Agora eu sou mais feliz ❤️ https://t.co/N1xCejJluH,1054,0.0,0.0,Neutro
1294646116319887361,Kikopeixoto2,"Acho que e uma coisa boa,pq tipo sou fascinado em esporte...o futebol tá meio foda pcausa do pé então o boxe tá ajudando muito",18,0.30000000000000004,0.7666666666666666,Positivo
2952442252,LukasSky3,Acho que nunca vi o Sasuke tão feliz igual tava nesse Episódio https://t.co/EocVGydHbc,134,0.8,1.0,Positivo
1920237685,cerapoli,Bolinho: dia de fazer a filha de alguém feliz 😳🤭,2686,0.8,1.0,Positivo
4143633509,lebreleprosa,nada me faz mais feliz que drama chinês,352,0.0,0.0,Neutro
1254886361615736833,bellaportinondm,@libertadherroni Amiga faça o que te deixar feliz 💜,610,0.8,1.0,Positivo
290232228,Jessicabitencc,Queria um pote da felicidade 😋,221,0.7,0.2,Positivo
1025211781705355265,hyucksnflr,@NCTsmtown FELIZ ANIVERSÁRIO 💚💚💚💚,1845,0.8,1.0,Positivo
949103868973080576,cioccari_,dando tiro ontem e eu falando feliz ano novo,1417,0.4681818181818182,0.7272727272727273,Positivo
3796827676,biapontesx,"quero ser feliz também, navegar nas águas do teu mar",15294,0.8,1.0,Positivo
65113678,CHFlamenguista,@off44_silva @bso_crf @EuclidesFla @Flamengo @CBF_Futebol Cego surdo e fala pra caralho kkkkkkk,779,-0.55,0.7333333333333334,Negativo
1112570908277964800,knightsfangirl,"SE HUANFENG ESTÁ FELIZ, EU ESTOUZ FELIZ SE HUANFENG E SWORDARD ESTÃO FELIZES, EU ESTOU *DUPLAMENTE* FELIZ https://t.co/kDK8n5KCz3",82,0.64,0.8,Positivo
1295907902289596416,GiovanaBuscari1,Eu estou muito feliz que bateram na bundaa,0,1.0,1.0,Positivo
3538952537,1997Telles,Tô super feliz de saber que minha amiga foi promovida no trabalho 🥰,319,0.5666666666666667,0.8333333333333333,Positivo
235180526,_mateuslps,@Witalo_Carvalho hr que ele volta a ser relacionado e o filho dele chora de felicidade é pika,849,0.35,0.30000000000000004,Positivo
1242436149815189505,rei_gebecrf,"ainda falam que dinheiro não trás felicidade, eu amaria chorar numa casa assim https://t.co/qB5uPNIs5V",816,0.6,0.4,Positivo
1276869449971388422,u_choppa,@muitocringe hahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha  todo dia no Brasil morrem mais de três m… https://t.co/9yhW706Ajq,11,0.5,0.5,Positivo
526573922,juuuteixeira_,Nao consigo ser feliz com um calor desse tendo que trabalha,956,0.8,1.0,Positivo
972098581309116416,MaikaTeam,@Edu25419700 Feliz tarde Edu 🥰🥰,2260,0.8,1.0,Positivo
41941136,milamesmo,"Eu tinha esquecido que HOJE TEM VITÓRIA e agora tô que nem Van na foto, não sei se feliz ou desesperada. https://t.co/757hQsodCH",5132,0.10000000000000003,1.0,Positivo
929757097,teesperandx,@astefanibays OI ADM ME FAZ FELIZ E ME SEGUE ? AFFF TO TÃO TRISTEEEEE 😭,15936,0.8,1.0,Positivo
1100500864140226561,moraisnove,Nunca me senti tão feliz,2478,0.8,1.0,Positivo
1266456670764503041,EditsHoya,"@mandylinofixOn PARABÉNS COISA LINDA. Que você seja muito feliz!!! Pode contar comigo pra tudo, mesmo a gente não tendo proximidade. 💜💜💜💜",425,0.925,1.0,Positivo
819264510640975872,francosta871,"A coisa tá feia mesmo kkkk, tô vendo que minha felicidade tá incomodando alguns. E o pior de tudo é que quem me con… https://t.co/nnO70mxF7E",170,-0.3333333333333333,0.7333333333333334,Negativo
1161832329725317121,nodramaaa,"o dia que a any me notar, eu vou ser a pessoa mais feliz do mundo",1236,0.0,0.0,Neutro
461306774,LoucosPeloTimba,"@niihilis @HenriqueIvan13 @vala_1984 @nauticope Não é um mundo paralelo, eu vivo o mundo do futebol, coisa que nota… https://t.co/9gapIBgp6v",6715,0.06818181818181818,0.25,Positivo
2918202131,kyopuddin,"Fico tão feliz quando vejo as pessoas com as quais me importo, felizes e conseguindo suas próprias coisas e etc. Me… https://t.co/9z59M5RCKF",25,0.7333333333333334,1.0,Positivo
1208793237122637826,fIatlaine,@cafetinar morro feliz e alimentada,2727,0.8,1.0,Positivo
1205630817478828032,ReConectadosRC,¡Feliz domingo!  #GhostOfTsushima https://t.co/ExY5GCIKXr,649,1.0,1.0,Positivo
168524383,Ezequileu,"É só ser feliz, todo mundo consegue pq vc não vai conseguir? 🤝 https://t.co/7s0kd9OltV",77,0.65,0.8125,Positivo
1054767363210559489,PedroPa05797899,@jpaulomesquita Verdade a felicidade muda tudo .. Bom domingo pra vc.,1186,0.7,0.4,Positivo
1264742238636126208,boeing_gabi,"To tão feliz com minhas amizades, tem um povinho q me deixa tão bem❤❤",80,0.30625,0.75,Positivo
1111095778737573889,GouveaJunqueira,Feliz dia do odeio barulho dessa maquininha,145,0.0,0.95,Neutro
151899249,cactusdogeorg,quero recuperar meus 5kg perdidos com xororo nos últimos meses e já to comendo bem mais doq o habitual r já consegu… https://t.co/myKQfwJDYh,938,0.08333333333333333,0.2722222222222222,Positivo
1181064792578109440,ryanbatata10,"Felicidade, quando terminar me avisa😝",340,0.7,0.2,Positivo
1285946999477620738,erenkjdae,ficarei aqui com muita paciência te esperando e quando o dia chegar e você voltar vou estar de braços abertos pra t… https://t.co/Dx3I2euRje,780,0.0,0.25,Neutro
1235198936668876800,vanderly_,"@macaronalda muito obrigada meu bem, fico muito feliz com esse comentário. muito obrigada mesmo.❤️❤️",157,0.63,0.63,Positivo
829060178230312963,raisycobalt,eu acho que fiquei louca por causa do serviço tô normal mais nao sério,7931,-0.09444444444444444,0.7388888888888888,Negativo
986016508848590848,Maurici96691641,@Wicnifox @BitchesImCarol Quando alguém afirma sair para a rua feliz por assustar crianças está a respeitar quem?,36,0.8,1.0,Positivo
630631572,psicologafalida,Feliz ao saber que vou almoçar no outback com o meu melhor amigo no meu aniversário 🥳,1367,0.9,0.65,Positivo
1120841269402587136,bruna_guedes33,Eu fico feliz mais só Deus sabe como eu tô por dentro..,160,0.4,1.0,Positivo
1005828371752935424,levantasim,"@eujuliovictor e ainda tem gente q diz q dinheiro n compra felicidade, eu com dinheiro pra comprar essa porra tu ac… https://t.co/puIobbv8bY",147,0.24999999999999997,0.5,Positivo
1277926131828744193,Nogueirxbe,Nasci pra vê minha neguinha feliz 😍 https://t.co/KyMfs5Y2Wj,170,0.8,1.0,Positivo
230010283,mariapaula50,vc sabe q é a epoca feliz do ano qnd todo domingo lil wayne posta isso https://t.co/ee445uC1sw,685,0.8,1.0,Positivo
1275400861670412291,hkssspis,@thomaspreal feliz anivesário amigooo,1332,0.8,1.0,Positivo
1086873889,thifaaaaany,"tá tendo futebol aqui na vila e acredita que me chamaram pra assistir, nego não me conhece mesmo né kkkkkkkkkkkk tn… https://t.co/H3ERN62pKh",2370,0.24285714285714285,0.3678571428571429,Positivo
1133375936219492353,baballity,internet rápida deixa o homem feliz https://t.co/GJ8gpej9fq,34,0.5,0.8,Positivo
2187128075,pamellachagas17,Segue normal 🥵 https://t.co/4zjrOastPw,2703,0.15,0.6499999999999999,Positivo
1159100712627908609,tyongdrip,vsf to chorando ta feliz https://t.co/YflCI0JYgA,2021,0.30000000000000004,0.8,Positivo
885223431016517633,ikonscenary,eu tô feliz com cb do treasure mas com muita raiva da yg,666,0.07500000000000001,1.0,Positivo
1236709720611786755,Katia44960841,@Carlinhosmaiaof queremos revanche no futebol sabão com @guinapolitano e @GabiMartinsOF,1,0.0,0.0,Neutro
232996339,camila1o7o,Tirei meu dente de baixo e o de cima tá separando.. É normal isso?,230,0.325,0.575,Positivo
1151152572037849088,gowongrl,yuta meu parça parabéns!!! te amo demais feliz aniversário,740,0.65,0.8,Positivo
1018140659293835264,Jeh__Coutinho,"Estou irradiando felicidade hoje, poderia iluminar uma cidade só com meu sorriso,  mesmo que o mundo constantemente… https://t.co/4aPjTKbWIJ",782,0.46666666666666673,0.3333333333333333,Positivo
1029370749075771392,anxiousgirl___,@eujuliovictor Esse bagulhos difíceis  Coxinha normal é só enfiar na boca e comer,166,-0.11944444444444445,0.7416666666666667,Negativo
1027716991044530176,prr_wagner,Ruim no futebol mas bom na dança https://t.co/ZjmAzDC6xf,640,5.551115123125783e-17,0.6333333333333333,Positivo
1254055452033384450,kaibastan,ESTÚDIO GOHANDS FEZ K PROJECT E EU ACHO K PROJECT LINDO VISUALMENTE ENTÃO TÔ FELIZ PRA CARALHO TOKYO BABYLON SÓ VAMO,218,0.13333333333333333,0.5333333333333333,Positivo
306567577,DimeeDani,Feliz domingo mis amores 😘,2933,0.8,1.0,Positivo
2442831723,Ana_cmello12,isso representa mais o Brasil que carnaval e futebol https://t.co/04OfXBznw9,758,0.5,0.5,Positivo
935878433179160576,LuisMichelam,"@Raypdutra @Antonio82327094 @jonbarbosa @patrick_1972 Rapaz, o Flamengo saiu da fila o ano passado, timinho lixo, p… https://t.co/h6HE6cOkJt",7,-0.0625,0.18888888888888888,Negativo
1292247060,BrunaArraisp,Só um carinho seria capaz de me deixar feliz agora,1741,0.43333333333333335,0.875,Positivo
1200576130971029504,rafael_vasconc_,@AntnioEnes1 ta feliz pq arrombado?,256,0.8,1.0,Positivo
888513521281105920,_rodriguesramos,"feliz aniversário pra mim, por que de parabéns eu estou todo dia hahaha 18tei kkk ✨✨ https://t.co/5LGR5lDh45",945,0.5,0.7,Positivo
1280501226308866055,ura6vity,soeun meu dengo feliz aniversário tudo de bom pra ti mal te conheço mas já te considero pacas viu você é TUDO &lt;3 ap… https://t.co/aH9AdzMV1f,233,0.0,0.0,Neutro
635096722,jaeyoonland,Estou em loop obrigada a @BRAFantasy sério vocês os meninos @SF9official me fizeram muito feliz hoje obrigada obrig… https://t.co/Pa75BrEADl,14215,0.26666666666666666,0.5166666666666667,Positivo
1306804290082742273,heltonomia,"Eu não gostaria de viver tendo que escolher entre o que é possível e o que me deixa feliz, mas só é o que tá tendo.",61,0.31212121212121213,0.8333333333333334,Positivo
338590083,diasromulo5,"@MuelLorenzo Tudo normal, nunca tem 🤣",1839,0.15,0.6499999999999999,Positivo
1171619418188779521,viniguedesj,@eflowky @SPFutDepre Acompanhar o futebol de base de São Paulo e saber digitar,602,-0.8,1.0,Negativo
1283124575086272514,sparklingsatinz,@hneymarmalade amg eu nem entendo ingles mas vou ta la feliz da vida 😎,112,0.4,0.5,Positivo
1253517630402633728,carlamateez,"𖥨ํ∘̥⃟⸽⃟💌▸ to 𝐍𝐀𝐊𝐀𝐌𝐎𝐓𝐎 𝐘𝐔𝐓𝐀   ~ Seu jeito fofo de ser, de se importa com as pessoas me encantou e me fez te amar mai… https://t.co/9MppmxJbQe",593,0.5,0.8,Positivo
1308903165933301761,Humbertosro,"@iranbarbosa Iran você é um clubista nato, ow torcedores fanáticos dão atenção a essas bravatas e te aplaudem. Aque… https://t.co/hu6qE8YSjz",2,-0.2,0.4,Negativo
2799137789,poxanadi_,"Você sempre quis, alguém que pudesse te fazer feliz e esse alguém sou eu... precisa saber",289,0.8,1.0,Positivo
1270418196378591232,nctcIicks,"FELIZ ANIVERSÁRIO ANJOOOOOOO, vei, o quanto esse cara merece amor e carinho, n tem como e nem onde falar… https://t.co/sSA5hfA8Jn",224,0.5,0.6,Positivo
1287619923515256833,paixyong,"Não foi só o fato dele ter ficado feliz por ela ter falado que conheceu a namorada por causa do stray kids, mas tbm… https://t.co/gsu7AZYcdJ",175,0.8,1.0,Positivo
4859199261,AlissAlbuquerqu,Domingo é o único dia q eu acordo e sei vou ficar feliz pq é o dia que o Hamilton ganha😍,114,0.4,1.0,Positivo
288392990,snowtario,eu adoro te ver na tl e eu fiquei extremamente feliz e boiola com a mensagem que tu me mandou,5574,0.7000000000000001,0.8666666666666667,Positivo
221937732,fabiojacobson,Essa pequena parte da minha vida chama-se felicidade https://t.co/fdA8XkvA3Y,95,0.25625,0.35,Positivo
1187444241104027649,MagawidaMawuca,Tenho mais q motivos p estar feliz mas fds a universidade está me a deixar tão em baixo,52,0.43333333333333335,0.6,Positivo
72839894,QUESABENADIE,@mariaalmenar3 Feliz Domingo Maria ♥,4077,0.9,1.0,Positivo
339879396,furtadovitorr,"@_anakwx O que faz você feliz ? Você feliz o que que faz ? Você faz o que te faz feliz ? O que faz você feliz, você que faz!",4510,0.8500000000000001,1.0,Positivo
1250160429734727680,Pablo97514722,@INS3 @bso_crf @Flamengo @CBF_Futebol O Sp vai jogar sulamericana e tera dois jogos a mais do que na libertadores e… https://t.co/MtXOSLtbGd,0,0.25,0.25,Positivo
52184434,Leo_Portes,"@gaziri Os clubes de futebol não precisam mais de torcedores, eles necessitam de clientes. A clientelização faz ven… https://t.co/YBmru8coiQ",471,0.0,0.0,Neutro
1204113621829197824,mingietoile,Foi no FANCAFE MAS EU TO TAO FELIZ,1628,0.8,1.0,Positivo
1288428921608982531,ray_futebol,"vou postar uma foto minha aqui...   Curtem, comentem e se puder compartilhem KKKKKKKKKK💅💅😎😎 brinks",366,0.0,0.0,Neutro
1109233037911441408,lilivivissima,Amo vcs do jeitinho que são ❤️🙏 Vou estar aqui sempre na torcida pela felicidade de vocês !  @GabiMartinsOF… https://t.co/RY5ChDVpCa,2734,0.6875,0.4,Positivo
3419140205,haechainie,feliz aniversário bro https://t.co/13JtnFnOO4,592,0.8,1.0,Positivo
1151339786709458944,eduardabastoc,@backto_505_ FELIZ ANIVERSÁRIO VEEEEYYYRRR,622,0.8,1.0,Positivo
1286275196958248960,ge_sportrecife,"Para segurar melhor ataque da Série A, Sport faz três finalizações contra 25 do Galo; veja análise https://t.co/hlBaA2lJqR",2297,1.0,0.3,Positivo
1194451837002428418,vantxgio,@GuAaraujojo eu nao to nao só felicidade amor paz e comunhão,297,0.43333333333333335,0.8666666666666667,Positivo
830568818133106688,VitoriaLiandro_,"Cara esse ano me surpreendeu muito, mesmo com tudo que aconteceu ainda trouxe coisas boas uma amiga noiva e a outra… https://t.co/QE5V2TzlMu",976,0.39999999999999997,0.75,Positivo
1221873013357977600,JakymiuPedro,"@majorftn Bom dia,continuo feliz pois você ainda me segue",14,0.75,0.8,Positivo
1222303493693890561,Dougrinhasssss,@Giiih_ssz kkkkkkkkkkkkkkkkkk normal,288,0.15,0.6499999999999999,Positivo
1212988695864725504,Raissa_belizari,Um pouquinho da minha felicidade para vcss ✨ https://t.co/aRb8httrvl,96,0.25625,0.35,Positivo
3120605644,Cicinho17_,"Pena eu estar meio sem vontade pra jogar futebol nessa volta, mas o Futcanha tá do jeito que era na época q eu entr… https://t.co/0wJo2iKUce",359,-0.3625,0.5222222222222221,Negativo
1300510484827963392,aikatobyul,"neste exato momento, uma nova era de nossas vidas, estamos abertas a tudo de novo e todo amor misturado com uma fel… https://t.co/rhNhBe5cPI",159,0.1672727272727273,0.4209090909090909,Positivo
883892173304975360,beealourenco,@fee_talarico te ver feliz me deixa feliz,109,0.8,1.0,Positivo
911239305435246592,Tempobet_Brasil,⚽𝐏𝐫𝐢𝐦𝐞𝐢𝐫𝐚 𝐋𝐢𝐠𝐚  🏆🇵🇹  ⏰𝟏𝟔:𝟎𝟎 #vitoriagasteiz ❎ #Braga  🤑🤑🤑 https://t.co/vHKATJ71fJ #Tempobet #PrimeiraLiga #Futebol… https://t.co/Vo7wCng263,180,0.0,0.0,Neutro
73640934,raynansc,@bso_crf @Flamengo @CBF_Futebol Chora na minha,257,0.0,0.0,Neutro
1289889847,anajolias,ba eu fico muito agoniada como eh normal mulheres falando que o namorado fez um comentario critico sobre a aparenci… https://t.co/ro1Oz5P5ig,1217,0.11666666666666665,0.5833333333333334,Positivo
3382515095,madusep,Eu e meu pai comentando futebol feminino = tudo pra mim,381,0.0,0.0,Neutro
388334986,wilndows,Mt feliz pelo soninho que tive,830,0.8,1.0,Positivo
68530942,Thiago_1914,"@Palmeiras Meu professor de futebol do inicio dos anos 90. Toda a minha admiração pela sua pessoa, Edu bala !  Para… https://t.co/PoSzXoFAfd",208,0.125,0.3,Positivo
1311751615779680256,Articoous_,@revistabula Zuar pronome neutro não tem mais graça Para de ser babaca e respeita quem usa.,26,0.25,1.0,Positivo
1277634354047528961,HannaPsquot3,"m-seus conselhos são maravilhosos, espero q vc seja muito feliz saudades!",1072,1.0,1.0,Positivo
4181280580,ligeirinho_mike,"@HarpiaMetal @jv_sheik22 @pagufrida @FotosDeFatos Realmente nisso eu concordo com vc. Mas toda a Historia, ate dos… https://t.co/kryG2zgzAs",402,0.2,0.30000000000000004,Positivo
1114606141231837189,Yasminfariasr,a velho eu tava tão feliz e agora nhe,668,0.45,0.6,Positivo
2844409404,nmringo_,@imasml_theater Feliz aniversário!!! 🇧🇷🇧🇷🇧🇷,1015,1.0,1.0,Positivo
888776691178500098,_Junior__Vieira,"#PremierLeagueNaESPN  Não é normal, 2 jogadores do Totteham serem expulsos em dois jogos consecutivos.  Colina SP",6,-0.075,0.6499999999999999,Negativo
47486017,isa_selles,"Como pode ter pessoas pra desmerecer e não ficar feliz pelas conquistas do outro. Lewis está fazendo história, e de… https://t.co/GcMLosr4Xo",898,0.3375,0.6875,Positivo
50263121,ageofmario,"@jorge_nele Bem diferente, amigo. SwSh pega o método normal de jogo (no qual vc treina com base nas battles, difere… https://t.co/Ote5u9rtJZ",733,-0.08333333333333333,0.5499999999999999,Negativo
922987360798769155,Leozin_Vies,"Me parece que está tudo resolvido e isso me deixa muito feliz! Eu posso ser tudo irmão, mas eu tenho caráter",1177,1.0,1.0,Positivo
1212772632958926848,nicoli_eduarda,Eu sonhei esse casamento junto com a larissa e ver ele acontecendo me deixa feliz demais,14,0.8,1.0,Positivo
1028098544429883393,JuhDuarte31,"MANOOO, MINHA VIZINHA TÁ ESCUTANDO DYNAMITE NA RÁDIO AAAAAAAAAAAAA EU TÔ MUITO FELIZ AAAAAAAAAWAAAAAAAAA💜💜💜💜💜💜💜💜💜💜💜… https://t.co/cbxw0c17mS",538,1.0,1.0,Positivo
1281068628796899328,LauNeto3,@PedradaRN @patrick_1972 Presidente dessa suja @CBF_Futebol é são Paulino....essa confederação é um câncer para o f… https://t.co/3eHG9C6T7K,19,-0.6,0.8,Negativo
1019781897990410240,bedothaa,Sou a garota mais feliz do mundo,507,0.0,0.0,Neutro
1280203406334930945,kthsweet_sz,"""Não tenho família nem amigos, e minhas únicas lembranças boas são com você. Fico feliz por ter reencontrado você.… https://t.co/QodQtex6fQ",128,0.39999999999999997,0.8666666666666667,Positivo
1037875870000734208,malulx_xw,bom dia pricess dormiu bem? — buenos días dormi bem sim com uma mensagem que me deixo muy feliz https://t.co/8PSURnYgpr,308,0.7999999999999999,0.7333333333333334,Positivo
1221956764310163456,MagsonJr,Teve que escolher o futebol quando começou a morder os clientes e foi expulso das gravações https://t.co/jLamDM3gFb,5326,0.0,0.0,Neutro
1272526693874520064,gegeuutx,@pjmidboy fico feliz em saber disso,3568,0.5,1.0,Positivo
896142372710617088,Cr12rv,@PauloFe52734796 Perder é normal versão 2.0,4419,0.15,0.6499999999999999,Positivo
1221961386605064193,boiolinhadokana,"@hollynessa_30 @gulfkanawut Aí amiga,vc não imagina como estou feliz!da vontade de esfregar tudo isso na cara de certas pessoas",113,0.6071428571428571,0.7857142857142857,Positivo
1170277653603061760,ratosbot,rato baitola comendo queijo mucarela feliz,4701,0.8,1.0,Positivo
2319658212,biozzirodrigo,"Os meninos aqui do trabalho me chamaram pra jogar futebol ⚽️ e eu estava mesmo pensando nisso... jogar futebol, qualquer dia.",780,0.2,0.2,Positivo
1316190392136667137,Galaum_M1LGR4U,"@Atletico Analisar oq? O futebol tem sido bem jogado, o que fode é matar a jogada. Tá foda esse tanto de chance perdida",646,-0.5,0.7,Negativo
1262886099359334406,fabiwoievoda,Se a faculdade de arquitetura fosse só fazer 3D eu estava feliz pq é a única coisa que eu gosto de fazer,56,0.4,1.0,Positivo
2715729376,eugiolouca,Se eu tivesse 10kg a menos eu seria tão mais feliz 😔,1944,0.016666666666666677,0.13333333333333333,Positivo
1284960404913913856,Not_BraveEnough,Eu nunca experimentei felicidade verdadeira https://t.co/140GdrQVKD,136,0.21666666666666665,0.5833333333333334,Positivo
1280203406334930945,kthsweet_sz,"""Eu sou uma daquelas pessoas que deseja que sua vida tenha um final feliz. - W Two worlds"" https://t.co/0cW8qk9FlW",128,0.8,1.0,Positivo
1234936924743389184,JobMaLaWebonada,Feliz domingo donde está #Negoo ? ❤😍🐶🖤 https://t.co/phCFFyDQQh,2155,0.8,1.0,Positivo
1081340842676228096,DojaSaysonaro,"Feliz aniversário Inês, veyr vc dorme em formol pqp eu achava que vc tinha uns 40 https://t.co/rSxC2xdaWb",423,0.8,1.0,Positivo
281681324,luanmachado13,@me_mariju Acho que jogador de futebol,524,0.0,0.0,Neutro
1149373215812280320,SparrowJacque,"@patrick_1972 Flamengo teve a maior ajuda da história do futebol e querem inventar historinha de complô, de esquema… https://t.co/8NaWIVGXLd",162,1.0,1.0,Positivo
52759021,plima79,Esse jogo do Everton... Ñ consigo ver bom futebol no campeonato inglês. Ñ é o futebol q gosto. Metade dos jogadores… https://t.co/Zjwzy6Tjuw,426,0.03333333333333332,0.2916666666666667,Positivo
948952583338635264,laylan_werneck,acordei certa de que ia puxar um assunto brabo com *** mas to tão feliz que vou ter que adiar,899,0.17142857142857146,0.8571428571428571,Positivo
2834092546,SejinBR,"""Pode não ser um presente caro, mas estou feliz que ele esteja disposto a ficar com ele!! 🧡💙""  cr. _likethatsun_",1316,0.23020833333333335,0.8166666666666668,Positivo
1218212438228852737,madu58362689,"@saarielly04 É normal amg, nem sempre estamos dispostas",71,0.2,0.7,Positivo
2935496853,Pam_cristini14,Esqueci que na parte de recuperar meu corpo tem a parte das perdas kkkkkkkk raiva mas feliz tb,1127,0.050000000000000044,0.6,Positivo
1148066454140542976,_itsheychan,"hoje o princípe de Osaka está comemorando mais uma ano de vida!!.Parabéns anjinho, sou muito orgulhosa da pessoa e… https://t.co/JdSyFsWRn0",195,0.40625,0.75,Positivo
2474875160,heavydirtybitch,aiai era so um trisal com o francisco e o carlos de las chicas del cable pra eu ser feliz :((,2020,0.025000000000000022,1.0,Positivo
1309871984818483201,pedroboosta,@RavenaDutra_ perdi a fé na TES dps das quartas. Feliz pelo swordart e o huan,7,0.8,1.0,Positivo
1242235781831446528,sradelacour,@thomaspreal feliz aniversário 🥳🥳 toda luz e felicidade do mundo pra vc 🖤✨,1077,0.6333333333333334,0.6333333333333333,Positivo
3099621453,Francky11298,@privv_pinheiro_ É normal hj são 25,119,0.15,0.6499999999999999,Positivo
965633584685076481,kemille_iank,n tive o prazer de ver o rosto da felicidade,661,0.7,0.2,Positivo
2898708945,proflucianojj,"É isso.  Se a turma quer resultado, pq ter um técnico como Sampaoli? Essa instabilidade é muito normal. Bons times… https://t.co/VewSmppjl2",2082,0.365,0.515,Positivo
940418229117374471,pxkn22,"estou com fome, eduardo não chega do futebol nunnnnncaaaa",1091,0.0,0.5,Neutro
1162045694489825281,anyartistc,@anygabrielly o importante é vc estar se sentindo bem e feliz.,1311,0.6333333333333334,0.8666666666666667,Positivo
1175018428928860160,Eusoubrazuca,"@Biduxa @Lets_Dex @A_gente_ja Meu pai nunca conheci, esse sentimento de abandono não tenho, pelo contrário, me sint… https://t.co/ArEXIscV0D",496,0.0,0.0,Neutro
303344018,amarchese_,"E pensar que eu que fiz essas unhas HEHEHEHE ficou babado, fotãoooo afu ♥️♥️♥️♥️ feliz por eles aff https://t.co/FY8FXQSZET",1817,0.96,1.0,Positivo
1027927095719223296,Arthur_Rsong,"@Caausei_ Pois é mano, o povo age como se o mundo tivesse normal",3175,0.21785714285714286,0.5928571428571427,Positivo
388371087,gioandradeb,"eu tô vendo meu story toda hora, abraçando minha mãe toda hora e chorando, parece uma coisa tão boba mas eu tô tão… https://t.co/kDhAsgKFEs",1375,-0.2333333333333333,0.6583333333333333,Negativo
1271278858273034241,chefinhaa07,você é uma chance pra eu ser feliz,195,0.8,1.0,Positivo
1021496667449765890,TMadokafag,"@wakizashiki @__ankhy Eu cheiro cocaína há quatro anos, leio a Bleach não tem 2 meses e toda minha felicidade já foi pra vala",163,0.7,0.2,Positivo
363412418,aytleslol,Pra mim é normal pq é na Rússia https://t.co/qURtkj0A9f,86,0.15,0.6499999999999999,Positivo
4531376717,Kaduh69,"Derrota amarga de ontem, tem jogo que não vai.. se faz de tudo e a bola  não entra 4 chance dos cara é caixa.. futebol, futebol.",206,-0.25,0.45,Negativo
189497990,dakdaniels,"@CARLOSC91411459 @mariadorosario Caro Carlos, lógico que estamos falando de comprar a vicina quando for aprovada, m… https://t.co/ewqBRZexcU",293,0.0,0.0,Neutro
1309164544648974338,mariapjorge1,"Esteve comigo no primeiro jogo que vi pela televisão e no primeiro jogo que vi ao vivo, no velhinho Alvalade. Estav… https://t.co/4RA18F1rtP",149,-0.010606060606060614,0.36111111111111116,Negativo
1187443723136897025,vini7ferre,"@dudinha você não é árbitra de futebol, mas dita as regras no meu coração",12,0.0,0.0,Neutro
1292949227610542081,HamdanLopes,"Felicidade dos cadelo exala, inveja não arruma nada, seja a ocasião o resumo é forga",21,0.5666666666666667,0.4666666666666667,Positivo
59298490,BrunoMonin,"@Vini_Ramos14 Pra mim sumiu a opção, antes funcionava normal.",692,0.15,0.6499999999999999,Positivo
855448280,luacdionisio,to feliz demais vo ter um treco,602,0.8,1.0,Positivo
926227406029049856,henin_oliveira,"@crftheus1981 @Redblackpill83 Na hora que ele entrou, pensei fudeu kkkk mas a verdade para quem entende o mínimo de… https://t.co/ClH4QpDzOO",427,0.0,0.0,Neutro
556002791,antonioedu960,"@bolsomito_2 normal... comigo tbm acontece, as vezes.👍🤣🙏👏",2054,0.15,0.6499999999999999,Positivo
95118975,GiseleAFontes,Almocei pamonha e por isso meu dia já foi mais feliz que 90% dos dias dos últimos 7 meses,772,0.0,0.06666666666666667,Neutro
936952782560616448,jenoculista,@yunowar feliz aniversário!,1514,1.0,1.0,Positivo
1008371705335746560,RyanSou72439082,Só jogo futebol de sacanagem agora kkkkk,239,-0.3,0.9,Negativo
1273757605668806658,JoseRiv02197361,@_Bisou_Caramel_ Feliz domingo. https://t.co/aJZcAYWCFQ,456,0.8,1.0,Positivo
1302685004800176128,colhedeira2,Minhas interações voltaram a ser normal 🥰🥰 amo vcs,247,0.21666666666666667,0.4166666666666667,Positivo
3407603583,benevenutopedro,"@medeiros9719 cartola aquele jogo de futebol, andré phillypi aqui",1555,0.04999999999999999,0.45,Positivo
793145583380946944,ningdunggie,A última foto na tua galeria é o motivo da tua felicidade. O que é?  A minha: https://t.co/CIkuB1W3Ai,4986,0.35,0.13333333333333333,Positivo
1314561395908898817,Rodrigo74100717,Feliz aniversário amooo #niverdapantera,2,0.8,1.0,Positivo
309837349,camilaieda,"Já dizia Dennis DJ: nosso novo normal é vrau, vrau, vrau e tchau",678,0.1431818181818182,0.5522727272727272,Positivo
1296854120599625728,sohryupill,No meu Medium pode ser encontrada a tradução de um artigo publicado no AniFem que analisa quais são as consequência… https://t.co/ifSOjtlquN,43,0.0,0.0,Neutro
1172947668068380672,Hujnin1,O time do everton devia criar uma divisao de mma  So botar os jogadores de futebol la,108,0.0,0.0,Neutro
